date,time_point,species,focal,associates
2020-09-16,4,bonobos,Joey,Kuno
2020-09-16,3,bonobos,Joey,Luiza
2020-09-16,4,bonobos,Joey,Luiza
2020-09-16,3,bonobos,Joey,Yaro
2020-09-16,4,bonobos,Joey,Yaro
2020-09-16,3,bonobos,Joey,Yasa
2020-09-16,4,bonobos,Joey,Yasa
2020-09-16,3,bonobos,Kasai,Joey
2020-09-16,4,bonobos,Kasai,Joey
2020-09-16,3,bonobos,Kasai,Kuno
2020-09-16,4,bonobos,Kasai,Kuno
2020-09-16,3,bonobos,Kasai,Luiza
2020-09-16,4,bonobos,Kasai,Luiza
2020-09-16,3,bonobos,Kasai,Yaro
2020-09-16,4,bonobos,Kasai,Yaro
2020-09-16,3,bonobos,Kasai,Yasa
2020-09-16,4,bonobos,Kasai,Yasa
2020-09-16,3,bonobos,Kuno,Joey
2020-09-16,4,bonobos,Kuno,Joey
2020-09-16,3,bonobos,Kuno,Kasai
2020-09-16,4,bonobos,Kuno,Kasai
2020-09-16,3,bonobos,Kuno,Luiza
2020-09-16,4,bonobos,Kuno,Luiza
2020-09-16,3,bonobos,Kuno,Yaro
2020-09-16,4,bonobos,Kuno,Yaro
2020-09-16,3,bonobos,Kuno,Yasa
2020-09-16,4,bonobos,Kuno,Yasa
2020-09-16,3,bonobos,Lexi,Amira
2020-09-16,4,bonobos,Lexi,Amira
2020-09-16,3,bonobos,Lexi,Hodari
2020-09-16,4,bonobos,Lexi,Hodari
2020-09-16,3,bonobos,Luiza,Kasai
2020-09-16,4,bonobos,Luiza,Kasai
2020-09-16,3,bonobos,Luiza,Kuno
2020-09-16,4,bonobos,Luiza,Kuno
2020-09-16,3,bonobos,Luiza,Yaro
2020-09-16,4,bonobos,Luiza,Yaro
2020-09-16,3,bonobos,Luiza,Yasa
2020-09-16,4,bonobos,Luiza,Yasa
2020-09-16,3,bonobos,Tayo,Amira
2020-09-16,4,bonobos,Tayo,Amira
2020-09-16,3,bonobos,Tayo,Lexi
2020-09-16,4,bonobos,Tayo,Lexi
2020-09-16,3,bonobos,Tayo,Sumai
2020-09-16,4,bonobos,Tayo,Sumai
2020-09-16,3,bonobos,Yaro,Kasai
2020-09-16,4,bonobos,Yaro,Kasai
2020-09-16,3,bonobos,Yaro,Kuno
2020-09-16,4,bonobos,Yaro,Kuno
2020-09-16,3,bonobos,Yaro,Luiza
2020-09-16,4,bonobos,Yaro,Luiza
2020-09-16,3,bonobos,Yaro,Yasa
2020-09-16,4,bonobos,Yaro,Yasa
2020-09-16,3,bonobos,Yasa,Kasai
2020-09-16,4,bonobos,Yasa,Kasai
2020-09-16,3,bonobos,Yasa,Kuno
2020-09-16,4,bonobos,Yasa,Kuno
2020-09-16,3,bonobos,Yasa,Luiza
2020-09-16,4,bonobos,Yasa,Luiza
2020-09-16,3,bonobos,Yasa,Yaro
2020-09-16,4,bonobos,Yasa,Yaro
2020-09-17,4,bonobos,Amira,Lexi
2020-09-17,4,bonobos,Amira,Hodari
2020-09-17,4,bonobos,Jasongo,NA
2020-09-17,4,bonobos,Joey,NA
2020-09-17,4,bonobos,Kasai,Yasa
2020-09-17,4,bonobos,Kuno,NA
2020-09-17,4,bonobos,Lexi,Amira
2020-09-17,4,bonobos,Lexi,Hodari
2020-09-17,4,bonobos,Luiza,NA
2020-09-17,4,bonobos,Tayo,NA
2020-09-17,4,bonobos,Yaro,NA
2020-09-17,4,bonobos,Yasa,Kasai
2020-09-17,4,bonobos,Sumai,NA
2020-09-17,4,bonobos,Hodari,Lexi
2020-09-18,4,bonobos,Amira,Lexi
2020-09-18,4,bonobos,Amira,Tayo
2020-09-18,4,bonobos,Amira,Yasa
2020-09-18,4,bonobos,Amira,Sumai
2020-09-18,4,bonobos,Jasongo,Kuno
2020-09-18,4,bonobos,Jasongo,Luiza
2020-09-18,4,bonobos,Joey,NA
2020-09-18,4,bonobos,Jasongo,Kasai
2020-09-18,4,bonobos,Kasai,Jasongo
2020-09-18,4,bonobos,Kasai,Kuno
2020-09-18,4,bonobos,Kuno,Jasongo
2020-09-18,4,bonobos,Kuno,Kasai
2020-09-18,4,bonobos,Lexi,Amira
2020-09-18,4,bonobos,Lexi,Tayo
2020-09-18,4,bonobos,Lexi,Yasa
2020-09-18,4,bonobos,Lexi,Sumai
2020-09-18,4,bonobos,Lexi,Hodari
2020-09-18,4,bonobos,Luiza,NA
2020-09-18,4,bonobos,Tayo,Amira
2020-09-18,4,bonobos,Tayo,Lexi
2020-09-18,4,bonobos,Tayo,Yasa
2020-09-18,4,bonobos,Tayo,Sumai
2020-09-18,4,bonobos,Tayo,Hodari
2020-09-18,4,bonobos,Yaro,Amira
2020-09-18,4,bonobos,Yaro,Lexi
2020-09-18,4,bonobos,Yaro,Tayo
2020-09-18,4,bonobos,Yaro,Yasa
2020-09-18,4,bonobos,Yaro,Sumai
2020-09-18,4,bonobos,Yaro,Hodari
2020-09-18,4,bonobos,Yasa,Amira
2020-09-18,4,bonobos,Yasa,Lexi
2020-09-18,4,bonobos,Yasa,Tayo
2020-09-18,4,bonobos,Yasa,Yaro
2020-09-18,4,bonobos,Yasa,Sumai
2020-09-18,4,bonobos,Yasa,Hodari
2020-09-18,4,bonobos,Sumai,Amira
2020-09-18,4,bonobos,Sumai,Lexi
2020-09-18,4,bonobos,Sumai,Tayo
2020-09-18,4,bonobos,Sumai,Yaro
2020-09-18,4,bonobos,Sumai,Yasa
2020-09-18,4,bonobos,Sumai,Hodari
2020-09-18,4,bonobos,Hodari,Amira
2020-09-18,4,bonobos,Hodari,Lexi
2020-09-18,4,bonobos,Hodari,Tayo
2020-09-18,4,bonobos,Hodari,Yaro
2020-09-18,4,bonobos,Hodari,Yasa
2020-09-18,4,bonobos,Hodari,Sumai
2020-09-21,4,bonobos,Amira,Tayo
2020-09-21,4,bonobos,Amira,Sumai
2020-09-21,4,bonobos,Joey,NA
2020-09-21,4,bonobos,Kasai,Yasa
2020-09-21,4,bonobos,Lexi,Hodari
2020-09-21,4,bonobos,Tayo,Amira
2020-09-21,4,bonobos,Tayo,Sumai
2020-09-21,4,bonobos,Yaro,NA
2020-09-21,4,bonobos,Yasa,Kasai
2020-09-21,4,bonobos,Sumai,Lexi
2020-09-21,4,bonobos,Sumai,Tayo
2020-09-21,4,bonobos,Sumai,Hodari
2020-09-21,4,bonobos,Hodari,Lexi
2020-09-21,4,bonobos,Hodari,Tayo
2020-09-21,4,bonobos,Hodari,Sumai
2020-09-21,4,bonobos,Jasongo,Kuno
2020-09-21,4,bonobos,Luiza,NA
2020-09-21,4,bonobos,Kuno,Jasongo
2020-09-22,4,bonobos,Amira,Lexi
2020-09-22,4,bonobos,Jasongo,NA
2020-09-22,4,bonobos,Joey,NA
2020-09-22,4,bonobos,Kasai,NA
2020-09-22,4,bonobos,Kuno,Lexi
2020-09-22,4,bonobos,Kuno,Tayo
2020-09-22,4,bonobos,Lexi,Amira
2020-09-22,4,bonobos,Lexi,Kuno
2020-09-22,4,bonobos,Lexi,Tayo
2020-09-22,4,bonobos,Lexi,Yaro
2020-09-22,4,bonobos,Luiza,NA
2020-09-22,4,bonobos,Tayo,Kuno
2020-09-22,4,bonobos,Tayo,Lexi
2020-09-22,4,bonobos,Tayo,Yaro
2020-09-22,4,bonobos,Tayo,Hodari
2020-09-22,4,bonobos,Yaro,Kuno
2020-09-22,4,bonobos,Yaro,Lexi
2020-09-22,4,bonobos,Yaro,Tayo
2020-09-22,4,bonobos,Yaro,Hodari
2020-09-22,4,bonobos,Yasa,NA
2020-09-22,4,bonobos,Sumai,NA
2020-09-22,4,bonobos,Hodari,Lexi
2020-09-23,4,bonobos,Amira,NA
2020-09-23,4,bonobos,Jasongo,Joey
2020-09-23,4,bonobos,Jasongo,Kasai
2020-09-23,4,bonobos,Jasongo,Luiza
2020-09-23,4,bonobos,Jasongo,Yasa
2020-09-23,4,bonobos,Jasongo,Sumai
2020-09-23,4,bonobos,Joey,NA
2020-09-23,4,bonobos,Kasai,NA
2020-09-23,4,bonobos,Kuno,NA
2020-09-23,4,bonobos,Lexi,Hodari
2020-09-23,4,bonobos,Luiza,NA
2020-09-23,4,bonobos,Tayo,Lexi
2020-09-23,4,bonobos,Tayo,Hodari
2020-09-23,4,bonobos,Yaro,NA
2020-09-23,4,bonobos,Yasa,NA
2020-09-23,4,bonobos,Sumai,NA
2020-09-23,4,bonobos,Hodari,Lexi
2020-09-23,4,bonobos,Hodari,Tayo
2020-09-24,4,bonobos,Amira,Lexi
2020-09-24,4,bonobos,Amira,Tayo
2020-09-24,4,bonobos,Amira,Yasa
2020-09-24,4,bonobos,Amira,Hodari
2020-09-24,4,bonobos,Jasongo,NA
2020-09-24,4,bonobos,Joey,NA
2020-09-24,4,bonobos,Kasai,NA
2020-09-24,4,bonobos,Kuno,NA
2020-09-24,4,bonobos,Lexi,Yasa
2020-09-24,4,bonobos,Lexi,Hodari
2020-09-24,4,bonobos,Luiza,NA
2020-09-24,4,bonobos,Tayo,Jasongo
2020-09-24,4,bonobos,Tayo,Sumai
2020-09-24,4,bonobos,Yaro,NA
2020-09-24,4,bonobos,Yasa,Lexi
2020-09-24,4,bonobos,Yasa,Hodari
2020-09-24,4,bonobos,Sumai,NA
2020-09-24,4,bonobos,Hodari,Lexi
2020-09-24,4,bonobos,Hodari,Yasa
2020-09-25,4,bonobos,Amira,Lexi
2020-09-25,4,bonobos,Amira,Hodari
2020-09-25,4,bonobos,Jasongo,NA
2020-09-25,4,bonobos,Joey,NA
2020-09-25,4,bonobos,Kasai,NA
2020-09-25,4,bonobos,Kuno,NA
2020-09-25,4,bonobos,Lexi,Amira
2020-09-25,4,bonobos,Lexi,Tayo
2020-09-25,4,bonobos,Lexi,Hodari
2020-09-25,4,bonobos,Luiza,NA
2020-09-25,4,bonobos,Tayo,Amira
2020-09-25,4,bonobos,Tayo,Lexi
2020-09-25,4,bonobos,Tayo,Hodari
2020-09-25,4,bonobos,Yaro,NA
2020-09-25,4,bonobos,Yasa,Sumai
2020-09-25,4,bonobos,Sumai,Yasa
2020-09-25,4,bonobos,Hodari,Amira
2020-09-25,4,bonobos,Hodari,Lexi
2020-09-28,4,bonobos,Amira,Kasai
2020-09-28,4,bonobos,Amira,Lexi
2020-09-28,4,bonobos,Amira,Tayo
2020-09-28,4,bonobos,Amira,Yaro
2020-09-28,4,bonobos,Amira,Yasa
2020-09-28,4,bonobos,Amira,Sumai
2020-09-28,4,bonobos,Amira,Hodari
2020-09-28,4,bonobos,Jasongo,NA
2020-09-28,4,bonobos,Joey,NA
2020-09-28,4,bonobos,Kasai,Amira
2020-09-28,4,bonobos,Kasai,Lexi
2020-09-28,4,bonobos,Kasai,Tayo
2020-09-28,4,bonobos,Kasai,Yaro
2020-09-28,4,bonobos,Kasai,Yasa
2020-09-28,4,bonobos,Kasai,Sumai
2020-09-28,4,bonobos,Kasai,Hodari
2020-09-28,4,bonobos,Kuno,NA
2020-09-28,4,bonobos,Lexi,Amira
2020-09-28,4,bonobos,Lexi,Kasai
2020-09-28,4,bonobos,Lexi,Tayo
2020-09-28,4,bonobos,Lexi,Yaro
2020-09-28,4,bonobos,Lexi,Yasa
2020-09-28,4,bonobos,Lexi,Sumai
2020-09-28,4,bonobos,Lexi,Hodari
2020-09-28,4,bonobos,Luiza,NA
2020-09-28,4,bonobos,Tayo,Amira
2020-09-28,4,bonobos,Tayo,Kasai
2020-09-28,4,bonobos,Tayo,Lexi
2020-09-28,4,bonobos,Tayo,Yaro
2020-09-28,4,bonobos,Tayo,Yasa
2020-09-28,4,bonobos,Tayo,Sumai
2020-09-28,4,bonobos,Tayo,Hodari
2020-09-28,4,bonobos,Yaro,NA
2020-09-28,4,bonobos,Yasa,Amira
2020-09-28,4,bonobos,Yasa,Kasai
2020-09-28,4,bonobos,Yasa,Lexi
2020-09-28,4,bonobos,Yasa,Yaro
2020-09-28,4,bonobos,Yasa,Sumai
2020-09-28,4,bonobos,Yasa,Hodari
2020-09-28,4,bonobos,Sumai,Amira
2020-09-28,4,bonobos,Sumai,Kasai
2020-09-28,4,bonobos,Sumai,Lexi
2020-09-28,4,bonobos,Sumai,Tayo
2020-09-28,4,bonobos,Sumai,Yaro
2020-09-28,4,bonobos,Sumai,Yasa
2020-09-28,4,bonobos,Sumai,Hodari
2020-09-28,4,bonobos,Hodari,Amira
2020-09-28,4,bonobos,Hodari,Kasai
2020-09-28,4,bonobos,Hodari,Lexi
2020-09-28,4,bonobos,Hodari,Tayo
2020-09-28,4,bonobos,Hodari,Yaro
2020-09-28,4,bonobos,Hodari,Yasa
2020-09-28,4,bonobos,Hodari,Sumai
2020-09-29,4,bonobos,Amira,NA
2020-09-29,4,bonobos,Jasongo,Kasai
2020-09-29,4,bonobos,Jasongo,Sumai
2020-09-29,4,bonobos,Joey,NA
2020-09-29,4,bonobos,Kasai,Jasongo
2020-09-29,4,bonobos,Kuno,NA
2020-09-29,4,bonobos,Luiza,NA
2020-09-29,4,bonobos,Tayo,Lexi
2020-09-29,4,bonobos,Tayo,Hodari
2020-09-29,4,bonobos,Lexi,Tayo
2020-09-29,4,bonobos,Lexi,Hodari
2020-09-29,4,bonobos,Yaro,NA
2020-09-29,4,bonobos,Yasa,Sumai
2020-09-29,4,bonobos,Sumai,Yasa
2020-09-29,4,bonobos,Hodari,Lexi
2020-09-29,4,bonobos,Hodari,Tayo
2020-09-30,4,bonobos,Amira,NA
2020-09-30,5,bonobos,Amira,NA
2020-09-30,4,bonobos,Jasongo,NA
2020-09-30,5,bonobos,Jasongo,NA
2020-09-30,4,bonobos,Joey,NA
2020-09-30,5,bonobos,Joey,NA
2020-09-30,4,bonobos,Kasai,NA
2020-09-30,5,bonobos,Kasai,NA
2020-09-30,4,bonobos,Kuno,NA
2020-09-30,5,bonobos,Kuno,NA
2020-09-30,4,bonobos,Lexi,Hodari
2020-09-30,5,bonobos,Lexi,Hodari
2020-09-30,4,bonobos,Luiza,NA
2020-09-30,5,bonobos,Luiza,NA
2020-09-30,4,bonobos,Tayo,NA
2020-09-30,5,bonobos,Tayo,NA
2020-09-30,4,bonobos,Yaro,NA
2020-09-30,5,bonobos,Yaro,NA
2020-09-30,4,bonobos,Yasa,NA
2020-09-30,5,bonobos,Yasa,NA
2020-09-30,4,bonobos,Sumai,NA
2020-09-30,5,bonobos,Sumai,NA
2020-09-30,4,bonobos,Hodari,Lexi
2020-09-30,5,bonobos,Hodari,Lexi
2020-10-01,5,bonobos,Amira,Tayo
2020-10-01,5,bonobos,Jasongo,NA
2020-10-01,5,bonobos,Joey,Tayo
2020-10-01,5,bonobos,Kasai,NA
2020-10-01,5,bonobos,Kuno,NA
2020-10-01,5,bonobos,Lexi,Hodari
2020-10-01,5,bonobos,Luiza,NA
2020-10-01,5,bonobos,Tayo,Lexi
2020-10-01,5,bonobos,Tayo,Hodari
2020-10-01,5,bonobos,Yaro,NA
2020-10-01,5,bonobos,Yasa,NA
2020-10-01,5,bonobos,Sumai,NA
2020-10-01,5,bonobos,Hodari,Lexi
2020-10-01,5,bonobos,Hodari,Tayo
2020-10-02,5,bonobos,Amira,Lexi
2020-10-02,5,bonobos,Amira,Tayo
2020-10-02,5,bonobos,Amira,Yaro
2020-10-02,5,bonobos,Amira,Hodari
2020-10-02,5,bonobos,Jasongo,NA
2020-10-02,5,bonobos,Joey,NA
2020-10-02,5,bonobos,Kasai,NA
2020-10-02,5,bonobos,Kuno,NA
2020-10-02,5,bonobos,Lexi,Amira
2020-10-02,5,bonobos,Lexi,Tayo
2020-10-02,5,bonobos,Lexi,Yaro
2020-10-02,5,bonobos,Lexi,Hodari
2020-10-02,5,bonobos,Luiza,Yasa
2020-10-02,5,bonobos,Luiza,Sumai
2020-10-02,5,bonobos,Tayo,Amira
2020-10-02,5,bonobos,Tayo,Lexi
2020-10-02,5,bonobos,Tayo,Hodari
2020-10-02,5,bonobos,Yaro,NA
2020-10-02,5,bonobos,Yasa,Kasai
2020-10-02,5,bonobos,Yasa,Luiza
2020-10-02,5,bonobos,Yasa,Sumai
2020-10-02,5,bonobos,Sumai,Kasai
2020-10-02,5,bonobos,Sumai,Luiza
2020-10-02,5,bonobos,Sumai,Yasa
2020-10-02,5,bonobos,Hodari,Amira
2020-10-02,5,bonobos,Hodari,Lexi
2020-10-02,5,bonobos,Hodari,Tayo
2020-10-05,5,bonobos,Amira,NA
2020-10-05,5,bonobos,Jasongo,NA
2020-10-05,5,bonobos,Kasai,Yasa
2020-10-05,5,bonobos,Kasai,Sumai
2020-10-05,5,bonobos,Kuno,Yaro
2020-10-05,5,bonobos,Lexi,Hodari
2020-10-05,5,bonobos,Luiza,NA
2020-10-05,5,bonobos,Tayo,NA
2020-10-05,5,bonobos,Yaro,Kuno
2020-10-05,5,bonobos,Yasa,Kasai
2020-10-05,5,bonobos,Yasa,Sumai
2020-10-05,5,bonobos,Sumai,Kasai
2020-10-05,5,bonobos,Sumai,Yasa
2020-10-05,5,bonobos,Hodari,Amira
2020-10-05,5,bonobos,Hodari,Lexi
2020-10-05,5,bonobos,Joey,NA
2020-10-06,5,bonobos,Amira,Sumai
2020-10-06,5,bonobos,Jasongo,NA
2020-10-06,5,bonobos,Joey,NA
2020-10-06,5,bonobos,Kasai,NA
2020-10-06,5,bonobos,Kuno,NA
2020-10-06,5,bonobos,Lexi,Tayo
2020-10-06,5,bonobos,Lexi,Hodari
2020-10-06,5,bonobos,Luiza,NA
2020-10-06,5,bonobos,Tayo,Lexi
2020-10-06,5,bonobos,Tayo,Hodari
2020-10-06,5,bonobos,Yaro,NA
2020-10-06,5,bonobos,Yasa,NA
2020-10-06,5,bonobos,Sumai,Amira
2020-10-06,5,bonobos,Hodari,Lexi
2020-10-06,5,bonobos,Hodari,Tayo
2020-10-07,5,bonobos,Amira,NA
2020-10-07,5,bonobos,Jasongo,NA
2020-10-07,5,bonobos,Joey,NA
2020-10-07,5,bonobos,Kuno,NA
2020-10-07,5,bonobos,Lexi,Tayo
2020-10-07,5,bonobos,Lexi,Yaro
2020-10-07,5,bonobos,Lexi,Yasa
2020-10-07,5,bonobos,Lexi,Sumai
2020-10-07,5,bonobos,Lexi,Hodari
2020-10-07,5,bonobos,Luiza,NA
2020-10-07,5,bonobos,Tayo,Lexi
2020-10-07,5,bonobos,Tayo,Yaro
2020-10-07,5,bonobos,Tayo,Yasa
2020-10-07,5,bonobos,Tayo,Sumai
2020-10-07,5,bonobos,Tayo,Hodari
2020-10-07,5,bonobos,Yaro,Kasai
2020-10-07,5,bonobos,Yaro,Lexi
2020-10-07,5,bonobos,Yaro,Tayo
2020-10-07,5,bonobos,Yaro,Yasa
2020-10-07,5,bonobos,Yaro,Sumai
2020-10-07,5,bonobos,Yaro,Hodari
2020-10-07,5,bonobos,Tayo,Kasai
2020-10-07,5,bonobos,Kasai,Amira
2020-10-07,5,bonobos,Kasai,Lexi
2020-10-07,5,bonobos,Kasai,Tayo
2020-10-07,5,bonobos,Kasai,Yaro
2020-10-07,5,bonobos,Kasai,Yasa
2020-10-07,5,bonobos,Kasai,Sumai
2020-10-07,5,bonobos,Kasai,Hodari
2020-10-07,5,bonobos,Yasa,Amira
2020-10-07,5,bonobos,Yasa,Kasai
2020-10-07,5,bonobos,Yasa,Lexi
2020-10-07,5,bonobos,Yasa,Tayo
2020-10-07,5,bonobos,Yasa,Yaro
2020-10-07,5,bonobos,Yasa,Sumai
2020-10-07,5,bonobos,Yasa,Hodari
2020-10-07,5,bonobos,Sumai,Amira
2020-10-07,5,bonobos,Sumai,Lexi
2020-10-07,5,bonobos,Sumai,Tayo
2020-10-07,5,bonobos,Sumai,Yaro
2020-10-07,5,bonobos,Sumai,Yasa
2020-10-07,5,bonobos,Sumai,Hodari
2020-10-07,5,bonobos,Hodari,Lexi
2020-10-07,5,bonobos,Hodari,Yaro
2020-10-07,5,bonobos,Hodari,Yasa
2020-10-07,5,bonobos,Hodari,Sumai
2020-10-08,5,bonobos,Amira,Sumai
2020-10-08,5,bonobos,Jasongo,NA
2020-10-08,5,bonobos,Joey,NA
2020-10-08,5,bonobos,Kasai,Yaro
2020-10-08,5,bonobos,Kuno,NA
2020-10-08,5,bonobos,Lexi,Hodari
2020-10-08,5,bonobos,Luiza,NA
2020-10-08,5,bonobos,Tayo,NA
2020-10-08,5,bonobos,Yaro,Kasai
2020-10-08,5,bonobos,Yasa,Sumai
2020-10-08,5,bonobos,Sumai,Yasa
2020-10-08,5,bonobos,Hodari,Lexi
2020-10-09,5,bonobos,Amira,NA
2020-10-09,5,bonobos,Jasongo,NA
2020-10-09,5,bonobos,Joey,NA
2020-10-09,5,bonobos,Kasai,Kuno
2020-10-09,5,bonobos,Kuno,Kasai
2020-10-09,5,bonobos,Kuno,Luiza
2020-10-09,5,bonobos,Lexi,Hodari
2020-10-09,5,bonobos,Luiza,Yasa
2020-10-09,5,bonobos,Luiza,Sumai
2020-10-09,5,bonobos,Tayo,NA
2020-10-09,5,bonobos,Yaro,Joey
2020-10-09,5,bonobos,Yasa,Luiza
2020-10-09,5,bonobos,Yasa,Sumai
2020-10-09,5,bonobos,Sumai,Luiza
2020-10-09,5,bonobos,Sumai,Yasa
2020-10-09,5,bonobos,Hodari,Lexi
2020-10-12,5,bonobos,Amira,Lexi
2020-10-12,5,bonobos,Amira,Tayo
2020-10-12,5,bonobos,Amira,Hodari
2020-10-12,5,bonobos,Luiza,NA
2020-10-12,5,bonobos,Tayo,Amira
2020-10-12,5,bonobos,Tayo,Lexi
2020-10-12,5,bonobos,Tayo,Hodari
2020-10-12,5,bonobos,Sumai,NA
2020-10-12,5,bonobos,Hodari,Amira
2020-10-12,5,bonobos,Hodari,Lexi
2020-10-12,5,bonobos,Hodari,Tayo
2020-10-12,5,bonobos,Joey,NA
2020-10-12,5,bonobos,Jasongo,Yaro
2020-10-12,5,bonobos,Kuno,Jasongo
2020-10-12,5,bonobos,Yaro,Jasongo
2020-10-12,5,bonobos,Yasa,Kasai
2020-10-12,5,bonobos,Kasai,Yasa
2020-10-13,5,bonobos,Amira,Lexi
2020-10-13,5,bonobos,Amira,Sumai
2020-10-13,5,bonobos,Amira,Hodari
2020-10-13,5,bonobos,Jasongo,Yasa
2020-10-13,5,bonobos,Joey,NA
2020-10-13,5,bonobos,Kasai,Kuno
2020-10-13,5,bonobos,Kuno,Kasai
2020-10-13,5,bonobos,Lexi,Amira
2020-10-13,5,bonobos,Lexi,Sumai
2020-10-13,5,bonobos,Lexi,Hodari
2020-10-13,5,bonobos,Luiza,NA
2020-10-13,5,bonobos,Tayo,NA
2020-10-13,5,bonobos,Yaro,NA
2020-10-13,5,bonobos,Yasa,Jasongo
2020-10-13,5,bonobos,Sumai,Amira
2020-10-13,5,bonobos,Sumai,Lexi
2020-10-13,5,bonobos,Sumai,Hodari
2020-10-13,5,bonobos,Hodari,Amira
2020-10-13,5,bonobos,Hodari,Lexi
2020-10-13,5,bonobos,Hodari,Sumai
2020-10-14,5,bonobos,Amira,NA
2020-10-14,6,bonobos,Amira,NA
2020-10-14,5,bonobos,Jasongo,NA
2020-10-14,6,bonobos,Jasongo,NA
2020-10-14,5,bonobos,Joey,NA
2020-10-14,6,bonobos,Joey,NA
2020-10-14,5,bonobos,Kasai,NA
2020-10-14,6,bonobos,Kasai,NA
2020-10-14,5,bonobos,Kuno,NA
2020-10-14,6,bonobos,Kuno,NA
2020-10-14,5,bonobos,Lexi,Tayo
2020-10-14,6,bonobos,Lexi,Tayo
2020-10-14,5,bonobos,Lexi,Sumai
2020-10-14,6,bonobos,Lexi,Sumai
2020-10-14,5,bonobos,Lexi,Hodari
2020-10-14,6,bonobos,Lexi,Hodari
2020-10-14,5,bonobos,Tayo,Lexi
2020-10-14,6,bonobos,Tayo,Lexi
2020-10-14,5,bonobos,Tayo,Sumai
2020-10-14,6,bonobos,Tayo,Sumai
2020-10-14,5,bonobos,Tayo,Hodari
2020-10-14,6,bonobos,Tayo,Hodari
2020-10-14,5,bonobos,Sumai,Lexi
2020-10-14,6,bonobos,Sumai,Lexi
2020-10-14,5,bonobos,Sumai,Tayo
2020-10-14,6,bonobos,Sumai,Tayo
2020-10-14,5,bonobos,Sumai,Hodari
2020-10-14,6,bonobos,Sumai,Hodari
2020-10-14,5,bonobos,Hodari,Lexi
2020-10-14,6,bonobos,Hodari,Lexi
2020-10-14,5,bonobos,Hodari,Tayo
2020-10-14,6,bonobos,Hodari,Tayo
2020-10-14,5,bonobos,Hodari,Sumai
2020-10-14,6,bonobos,Hodari,Sumai
2020-10-14,5,bonobos,Luiza,Yaro
2020-10-14,6,bonobos,Luiza,Yaro
2020-10-14,5,bonobos,Luiza,Yasa
2020-10-14,6,bonobos,Luiza,Yasa
2020-10-14,5,bonobos,Yaro,Luiza
2020-10-14,6,bonobos,Yaro,Luiza
2020-10-14,5,bonobos,Yaro,Yasa
2020-10-14,6,bonobos,Yaro,Yasa
2020-10-14,5,bonobos,Yasa,Luiza
2020-10-14,6,bonobos,Yasa,Luiza
2020-10-14,5,bonobos,Yasa,Yaro
2020-10-14,6,bonobos,Yasa,Yaro
2020-10-15,6,bonobos,Amira,Lexi
2020-10-15,6,bonobos,Amira,Tayo
2020-10-15,6,bonobos,Amira,Hodari
2020-10-15,6,bonobos,Jasongo,NA
2020-10-15,6,bonobos,Joey,NA
2020-10-15,6,bonobos,Kasai,NA
2020-10-15,6,bonobos,Kuno,NA
2020-10-15,6,bonobos,Lexi,Amira
2020-10-15,6,bonobos,Lexi,Tayo
2020-10-15,6,bonobos,Lexi,Hodari
2020-10-15,6,bonobos,Luiza,NA
2020-10-15,6,bonobos,Tayo,Lexi
2020-10-15,6,bonobos,Tayo,Hodari
2020-10-15,6,bonobos,Yaro,NA
2020-10-15,6,bonobos,Yasa,Sumai
2020-10-15,6,bonobos,Sumai,Yasa
2020-10-15,6,bonobos,Hodari,Lexi
2020-10-15,6,bonobos,Hodari,Tayo
2020-10-16,6,bonobos,Amira,Lexi
2020-10-16,6,bonobos,Amira,Hodari
2020-10-16,6,bonobos,Jasongo,NA
2020-10-16,6,bonobos,Joey,NA
2020-10-16,6,bonobos,Kasai,Yaro
2020-10-16,6,bonobos,Kuno,NA
2020-10-16,6,bonobos,Lexi,Amira
2020-10-16,6,bonobos,Lexi,Hodari
2020-10-16,6,bonobos,Luiza,NA
2020-10-16,6,bonobos,Tayo,NA
2020-10-16,6,bonobos,Yaro,Kasai
2020-10-16,6,bonobos,Yasa,Sumai
2020-10-16,6,bonobos,Sumai,Yasa
2020-10-16,6,bonobos,Hodari,Amira
2020-10-16,6,bonobos,Hodari,Lexi
2020-10-19,6,bonobos,Amira,Joey
2020-10-19,6,bonobos,Amira,Sumai
2020-10-19,6,bonobos,Joey,Amira
2020-10-19,6,bonobos,Joey,Sumai
2020-10-19,6,bonobos,Jasongo,NA
2020-10-19,6,bonobos,Kuno,NA
2020-10-19,6,bonobos,Luiza,NA
2020-10-19,6,bonobos,Tayo,Amira
2020-10-19,6,bonobos,Tayo,Sumai
2020-10-19,6,bonobos,Kasai,Yasa
2020-10-19,6,bonobos,Yasa,Kasai
2020-10-19,6,bonobos,Sumai,Amira
2020-10-19,6,bonobos,Yaro,Lexi
2020-10-19,6,bonobos,Yaro,Hodari
2020-10-19,6,bonobos,Lexi,Yaro
2020-10-19,6,bonobos,Lexi,Hodari
2020-10-19,6,bonobos,Hodari,Lexi
2020-10-20,6,bonobos,Amira,Tayo
2020-10-20,6,bonobos,Jasongo,NA
2020-10-20,6,bonobos,Joey,NA
2020-10-20,6,bonobos,Kasai,Yasa
2020-10-20,6,bonobos,Kuno,NA
2020-10-20,6,bonobos,Lexi,Hodari
2020-10-20,6,bonobos,Luiza,Kasai
2020-10-20,6,bonobos,Tayo,NA
2020-10-20,6,bonobos,Yaro,NA
